laufkont,laufzeit,moral,verw,hoehe,sparkont,beszeit,rate,famges,buerge,wohnzeit,verm,alter,weitkred,wohn,bishkred,beruf,pers,telef,gastarb,target_bad
1.0,-0.030408826006844795,709.0,2.0,0.07691751170256805,5.0,5.0,4.0,3.0,1.0,4.0,2.0,-0.09277390663422695,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1
2.0,-0.020697238624804336,2.0,3.0,-0.039260185322841604,1.0,4.0,4.0,3.0,1.0,4.0,1.0,-0.11103210803976413,3.0,2.0,2.0,3.0,2.0,1.0,2.0,1
4.0,-0.041739011285892,4.0,6.0,-0.10338744909127441,5.0,5.0,4.0,2.0,1.0,4.0,2.0,-0.03191323528243637,3.0,1.0,2.0,2.0,2.0,1.0,2.0,0
1.0,-0.03688321759487177,2.0,3.0,-0.09982089972970408,1.0,3.0,4.0,4.0,1.0,3.0,1.0,-0.12320424231012224,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1
4.0,-0.03688321759487177,446.0,3.0,0.08073124765355413,1.0,5.0,2.0,3.0,1.0,4.0,4.0,-0.04408536955279449,1.0,2.0,2.0,4.0,1.0,2.0,2.0,1
4.0,-0.04335760918289874,2.0,6.0,-0.09300561233581227,1.0,2.0,1.0,2.0,1.0,2.0,4.0,0.05937777174524949,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0
2.0,-0.025553032315824568,3.0,6.0,0.267957432951038,2.0,4.0,2.0,3.0,1.0,3.0,4.0,-0.08668783949904789,3.0,1.0,1.0,3.0,2.0,2.0,2.0,0
4.0,-0.03850181549187851,4.0,2.0,-0.09364123499430994,5.0,5.0,4.0,3.0,1.0,4.0,2.0,0.1019802416915029,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0
2.0,-0.03688321759487177,2.0,3.0,-0.12026676191137951,3.0,3.0,4.0,3.0,1.0,3.0,1.0,0.12023844309704007,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1
2.0,-0.030408826006844795,3.0,3.0,-0.07955159939761133,2.0,2.0,4.0,3.0,1.0,3.0,4.0,-0.098859973769406,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1
1.0,-0.041739011285892,2.0,3.0,-0.09914996470128985,1.0,4.0,3.0,3.0,1.0,4.0,1.0,0.07763597315078667,3.0,2.0,1.0,48.0,2.0,1.0,2.0,0
2.0,-0.02393443441881782,1.0,1.0,0.18048869266777368,1.0,1.0,1.0,3.0,1.0,2.0,4.0,0.053291704610070434,1.0,3.0,1.0,4.0,2.0,2.0,2.0,0
2.0,-0.02717163021283131,2.0,0.0,0.3582864751975419,1.0,5.0,4.0,3.0,1.0,2.0,4.0,0.06546383888042855,3.0,3.0,1.0,4.0,2.0,1.0,2.0,1
